7	1	1	62500
8	1	1	63067
9	1	1	63633
10	1	1	64200
11	1	1	64760
12	1	1	65320
13	1	1	65880
14	1	1	66440
15	1	1	67000
16	1	1	67500
17	1	1	68000
18	1	1	68500
19	1	1	69000
20	1	1	69500
21	1	1	69900
22	1	1	70300
23	1	1	70700
24	1	1	71100
25	1	1	71500
7	1	3	309393400
8	1	3	309229500
9	1	3	309065600
10	1	3	308901700
11	1	3	308570300
12	1	3	308238900
13	1	3	307907500
14	1	3	307576100
15	1	3	307244700
16	1	3	306879020
17	1	3	306513340
18	1	3	306147660
19	1	3	305781980
20	1	3	305416300
21	1	3	305179520
22	1	3	304942740
23	1	3	304705960
24	1	3	304469180
25	1	3	304232400
7	1	4	3012500
8	1	4	3068333
9	1	4	3124167
10	1	4	3180000
11	1	4	3330200
12	1	4	3480400
13	1	4	3630600
14	1	4	3780800
15	1	4	3931000
16	1	4	4120600
17	1	4	4310200
18	1	4	4499800
19	1	4	4689400
20	1	4	4879000
21	1	4	5010640
22	1	4	5142280
23	1	4	5273920
24	1	4	5405560
25	1	4	5537200
7	1	5	1051600
8	1	5	1066967
9	1	5	1082333
10	1	5	1097700
11	1	5	1083020
12	1	5	1068340
13	1	5	1053660
14	1	5	1038980
15	1	5	1024300
16	1	5	1011720
17	1	5	999140
18	1	5	986560
19	1	5	973980
20	1	5	961400
21	1	5	956940
22	1	5	952480
23	1	5	948020
24	1	5	943560
25	1	5	939100
7	1	6	1579400
8	1	6	1668867
9	1	6	1758333
10	1	6	1847800
11	1	6	2007400
12	1	6	2167000
13	1	6	2326600
14	1	6	2486200
15	1	6	2645800
16	1	6	2808480
17	1	6	2971160
18	1	6	3133840
19	1	6	3296520
20	1	6	3459200
21	1	6	3554340
22	1	6	3649480
23	1	6	3744620
24	1	6	3839760
25	1	6	3934900
7	1	7	17093000
8	1	7	17076300
9	1	7	17059600
10	1	7	17042900
11	1	7	17028440
12	1	7	17013980
13	1	7	16999520
14	1	7	16985060
15	1	7	16970600
16	1	7	16958300
17	1	7	16946000
18	1	7	16933700
19	1	7	16921400
20	1	7	16909100
21	1	7	16901600
22	1	7	16894100
23	1	7	16886600
24	1	7	16879100
