7	1	1	62500
8	1	1	63067
9	1	1	63633
10	1	1	64200
11	1	1	64760
12	1	1	65320
13	1	1	65880
14	1	1	66440
15	1	1	67000
16	1	1	67500
17	1	1	68000
18	1	1	68500
19	1	1	69000
20	1	1	69500
21	1	1	69900
22	1	1	70300
23	1	1	70700
24	1	1	71100
25	1	1	71500
7	1	3	309393400
8	1	3	309233100
9	1	3	309072800
10	1	3	308912500
11	1	3	308594820
12	1	3	308277140
13	1	3	307959460
14	1	3	307641780
15	1	3	307324100
16	1	3	306964860
17	1	3	306605620
18	1	3	306246380
19	1	3	305887140
20	1	3	305527900
21	1	3	305291420
22	1	3	305054940
23	1	3	304818460
24	1	3	304581980
25	1	3	304345500
7	1	4	3012500
8	1	4	3066067
9	1	4	3119633
10	1	4	3173200
11	1	4	3315640
12	1	4	3458080
13	1	4	3600520
14	1	4	3742960
15	1	4	3885400
16	1	4	4075440
17	1	4	4265480
18	1	4	4455520
19	1	4	4645560
20	1	4	4835600
21	1	4	4964920
22	1	4	5094240
23	1	4	5223560
24	1	4	5352880
25	1	4	5482200
7	1	5	1051600
8	1	5	1069400
9	1	5	1087200
10	1	5	1105000
11	1	5	1090280
12	1	5	1075560
13	1	5	1060840
14	1	5	1046120
15	1	5	1031400
16	1	5	1019300
17	1	5	1007200
18	1	5	995100
19	1	5	983000
20	1	5	970900
21	1	5	966060
22	1	5	961220
23	1	5	956380
24	1	5	951540
25	1	5	946700
7	1	6	1579400
8	1	6	1664033
9	1	6	1748667
10	1	6	1833300
11	1	6	1986040
12	1	6	2138780
13	1	6	2291520
14	1	6	2444260
15	1	6	2597000
16	1	6	2754240
17	1	6	2911480
18	1	6	3068720
19	1	6	3225960
20	1	6	3383200
21	1	6	3481420
22	1	6	3579640
23	1	6	3677860
24	1	6	3776080
25	1	6	3874300
7	1	7	17093000
8	1	7	17076533
9	1	7	17060067
10	1	7	17043600
11	1	7	17029540
12	1	7	17015480
13	1	7	17001420
14	1	7	16987360
15	1	7	16973300
16	1	7	16961180
17	1	7	16949060
18	1	7	16936940
19	1	7	16924820
20	1	7	16912700
21	1	7	16905300
22	1	7	16897900
23	1	7	16890500
24	1	7	16883100
