7	1	1	62500
8	1	1	63067
9	1	1	63633
10	1	1	64200
11	1	1	64760
12	1	1	65320
13	1	1	65880
14	1	1	66440
15	1	1	67000
16	1	1	67500
17	1	1	68000
18	1	1	68500
19	1	1	69000
20	1	1	69500
21	1	1	69900
22	1	1	70300
23	1	1	70700
24	1	1	71100
25	1	1	71500
7	1	3	309393400
8	1	3	309348167
9	1	3	309302933
10	1	3	309257700
11	1	3	309105800
12	1	3	308953900
13	1	3	308802000
14	1	3	308650100
15	1	3	308498200
16	1	3	308283400
17	1	3	308068600
18	1	3	307853800
19	1	3	307639000
20	1	3	307424200
21	1	3	307330220
22	1	3	307236240
23	1	3	307142260
24	1	3	307048280
25	1	3	306954300
7	1	4	3012500
8	1	4	2958433
9	1	4	2904367
10	1	4	2850300
11	1	4	2876300
12	1	4	2902300
13	1	4	2928300
14	1	4	2954300
15	1	4	2980300
16	1	4	3072740
17	1	4	3165180
18	1	4	3257620
19	1	4	3350060
20	1	4	3442500
21	1	4	3467660
22	1	4	3492820
23	1	4	3517980
24	1	4	3543140
25	1	4	3568300
7	1	5	1051600
8	1	5	1084600
9	1	5	1117600
10	1	5	1150600
11	1	5	1139380
12	1	5	1128160
13	1	5	1116940
14	1	5	1105720
15	1	5	1094500
16	1	5	1084360
17	1	5	1074220
18	1	5	1064080
19	1	5	1053940
20	1	5	1043800
21	1	5	1049200
22	1	5	1054600
23	1	5	1060000
24	1	5	1065400
25	1	5	1070800
7	1	6	1579400
8	1	6	1648100
9	1	6	1716800
10	1	6	1785500
11	1	6	1906620
12	1	6	2027740
13	1	6	2148860
14	1	6	2269980
15	1	6	2391100
16	1	6	2520920
17	1	6	2650740
18	1	6	2780560
19	1	6	2910380
20	1	6	3040200
21	1	6	3106860
22	1	6	3173520
23	1	6	3240180
24	1	6	3306840
25	1	6	3373500
7	1	7	17093000
8	1	7	17079900
9	1	7	17066800
10	1	7	17053700
11	1	7	17044340
12	1	7	17034980
13	1	7	17025620
14	1	7	17016260
15	1	7	17006900
16	1	7	16998660
17	1	7	16990420
18	1	7	16982180
19	1	7	16973940
20	1	7	16965700
21	1	7	16962300
22	1	7	16958900
23	1	7	16955500
