7	1	1	62500
8	1	1	63067
9	1	1	63633
10	1	1	64200
11	1	1	64760
12	1	1	65320
13	1	1	65880
14	1	1	66440
15	1	1	67000
16	1	1	67500
17	1	1	68000
18	1	1	68500
19	1	1	69000
20	1	1	69500
21	1	1	69900
22	1	1	70300
23	1	1	70700
24	1	1	71100
25	1	1	71500
7	1	3	309393400
8	1	3	309231300
9	1	3	309069200
10	1	3	308907100
11	1	3	308584160
12	1	3	308261220
13	1	3	307938280
14	1	3	307615340
15	1	3	307292400
16	1	3	306931720
17	1	3	306571040
18	1	3	306210360
19	1	3	305849680
20	1	3	305489000
21	1	3	305255380
22	1	3	305021760
23	1	3	304788140
24	1	3	304554520
25	1	3	304320900
7	1	4	3012500
8	1	4	3066400
9	1	4	3120300
10	1	4	3174200
11	1	4	3317240
12	1	4	3460280
13	1	4	3603320
14	1	4	3746360
15	1	4	3889400
16	1	4	4078320
17	1	4	4267240
18	1	4	4456160
19	1	4	4645080
20	1	4	4834000
21	1	4	4966220
22	1	4	5098440
23	1	4	5230660
24	1	4	5362880
25	1	4	5495100
7	1	5	1051600
8	1	5	1067900
9	1	5	1084200
10	1	5	1100500
11	1	5	1084740
12	1	5	1068980
13	1	5	1053220
14	1	5	1037460
15	1	5	1021700
16	1	5	1010640
17	1	5	999580
18	1	5	988520
19	1	5	977460
20	1	5	966400
21	1	5	960740
22	1	5	955080
23	1	5	949420
24	1	5	943760
25	1	5	938100
7	1	6	1579400
8	1	6	1668600
9	1	6	1757800
10	1	6	1847000
11	1	6	2005440
12	1	6	2163880
13	1	6	2322320
14	1	6	2480760
15	1	6	2639200
16	1	6	2798420
17	1	6	2957640
18	1	6	3116860
19	1	6	3276080
20	1	6	3435300
21	1	6	3527460
22	1	6	3619620
23	1	6	3711780
24	1	6	3803940
25	1	6	3896100
7	1	7	17093000
8	1	7	17076433
9	1	7	17059867
10	1	7	17043300
11	1	7	17029100
12	1	7	17014900
13	1	7	17000700
14	1	7	16986500
15	1	7	16972300
16	1	7	16960040
17	1	7	16947780
18	1	7	16935520
19	1	7	16923260
20	1	7	16911000
21	1	7	16903720
22	1	7	16896440
23	1	7	16889160
24	1	7	16881880
