id	value
101	0
201	0
301	0
401	0
501	0
102	0
202	0
302	0
402	0
502	0
103	160638
203	144328
303	144723
403	191662
503	103365
104	1613
204	4391
304	11266
404	14937
504	4208
105	102978
205	57268
305	72856
405	139962
505	96899
106	2907
206	4796
306	4789
406	4476
506	10197
107	4748
207	1791
307	6685
407	9354
507	7151
108	11105
208	11105
308	11105
408	11105
508	11105
109	4634
209	5971
309	5051
409	6157
509	3370
110	0
210	0
310	0
410	0
510	0
111	1620
211	4035
311	96
411	2741
511	3002
