7	1	1	62500
8	1	1	63067
9	1	1	63633
10	1	1	64200
11	1	1	64760
12	1	1	65320
13	1	1	65880
14	1	1	66440
15	1	1	67000
16	1	1	67500
17	1	1	68000
18	1	1	68500
19	1	1	69000
20	1	1	69500
21	1	1	69900
22	1	1	70300
23	1	1	70700
24	1	1	71100
25	1	1	71500
7	1	3	309393400
8	1	3	309346833
9	1	3	309300267
10	1	3	309253700
11	1	3	309093820
12	1	3	308933940
13	1	3	308774060
14	1	3	308614180
15	1	3	308454300
16	1	3	308233320
17	1	3	308012340
18	1	3	307791360
19	1	3	307570380
20	1	3	307349400
21	1	3	307251440
22	1	3	307153480
23	1	3	307055520
24	1	3	306957560
25	1	3	306859600
7	1	4	3012500
8	1	4	2960100
9	1	4	2907700
10	1	4	2855300
11	1	4	2886840
12	1	4	2918380
13	1	4	2949920
14	1	4	2981460
15	1	4	3013000
16	1	4	3108940
17	1	4	3204880
18	1	4	3300820
19	1	4	3396760
20	1	4	3492700
21	1	4	3520820
22	1	4	3548940
23	1	4	3577060
24	1	4	3605180
25	1	4	3633300
7	1	5	1051600
8	1	5	1083400
9	1	5	1115200
10	1	5	1147000
11	1	5	1136440
12	1	5	1125880
13	1	5	1115320
14	1	5	1104760
15	1	5	1094200
16	1	5	1083080
17	1	5	1071960
18	1	5	1060840
19	1	5	1049720
20	1	5	1038600
21	1	5	1040640
22	1	5	1042680
23	1	5	1044720
24	1	5	1046760
25	1	5	1048800
7	1	6	1579400
8	1	6	1648967
9	1	6	1718533
10	1	6	1788100
11	1	6	1912220
12	1	6	2036340
13	1	6	2160460
14	1	6	2284580
15	1	6	2408700
16	1	6	2540740
17	1	6	2672780
18	1	6	2804820
19	1	6	2936860
20	1	6	3068900
21	1	6	3138940
22	1	6	3208980
23	1	6	3279020
24	1	6	3349060
25	1	6	3419100
7	1	7	17093000
8	1	7	17079867
9	1	7	17066733
10	1	7	17053600
11	1	7	17043960
12	1	7	17034320
13	1	7	17024680
14	1	7	17015040
15	1	7	17005400
16	1	7	16996940
17	1	7	16988480
18	1	7	16980020
19	1	7	16971560
20	1	7	16963100
21	1	7	16959560
22	1	7	16956020
23	1	7	16952480
