7	1	8	20200
8	1	8	18700
9	1	8	17300
10	1	8	15900
11	1	8	15880
12	1	8	15860
13	1	8	15840
14	1	8	15820
15	1	8	15800
16	1	8	15640
17	1	8	15480
18	1	8	15320
19	1	8	15160
20	1	8	15000
21	1	8	15540
22	1	8	16080
23	1	8	16620
24	1	8	17160
25	1	8	17700
7	1	9	16212500
8	1	9	16200900
9	1	9	16264000
10	1	9	16327100
11	1	9	16476620
12	1	9	16626140
13	1	9	16775660
14	1	9	16925180
15	1	9	17074700
16	1	9	17178840
17	1	9	17282980
18	1	9	17387120
19	1	9	17491260
20	1	9	17595400
21	1	9	17664280
22	1	9	17733160
23	1	9	17802040
24	1	9	17870920
25	1	9	17939800
7	1	4	3012500
8	1	4	2907800
9	1	4	3039950
10	1	4	3172100
11	1	4	3419660
12	1	4	3667220
13	1	4	3914780
14	1	4	4162340
15	1	4	4409900
16	1	4	4848520
17	1	4	5287140
18	1	4	5725760
19	1	4	6164380
20	1	4	6603000
21	1	4	6893080
22	1	4	7183160
23	1	4	7473240
24	1	4	7763320
25	1	4	8053400
7	1	6	1579400
8	1	6	1522700
9	1	6	1618300
10	1	6	1713900
11	1	6	1889760
12	1	6	2065620
13	1	6	2241480
14	1	6	2417340
15	1	6	2593200
16	1	6	2761760
17	1	6	2930320
18	1	6	3098880
19	1	6	3267440
20	1	6	3436000
21	1	6	3505800
22	1	6	3575600
23	1	6	3645400
24	1	6	3715200
25	1	6	3785000
7	1	5	1050900
8	1	5	1074900
9	1	5	1102300
10	1	5	1129700
11	1	5	1153520
12	1	5	1177340
13	1	5	1201160
14	1	5	1224980
15	1	5	1248800
16	1	5	1264800
17	1	5	1280800
18	1	5	1296800
19	1	5	1312800
20	1	5	1328800
21	1	5	1342540
22	1	5	1356280
23	1	5	1370020
24	1	5	1383760
25	1	5	1397500
7	2	8	125000
8	2	8	119700
9	2	8	112150
10	2	8	104600
11	2	8	103180
12	2	8	101760
13	2	8	100340
14	2	8	98920
15	2	8	97500
16	2	8	97380
17	2	8	97260
18	2	8	97140
19	2	8	97020
20	2	8	96900
21	2	8	97220
22	2	8	97540
23	2	8	97860
24	2	8	98180
25	2	8	98500
7	2	9	17347800
8	2	9	17204800
9	2	9	17280700
10	2	9	17356600
11	2	9	17521680
12	2	9	17686760
13	2	9	17851840
14	2	9	18016920
15	2	9	18182000
16	2	9	18264880
17	2	9	18347760
18	2	9	18430640
19	2	9	18513520
20	2	9	18596400
21	2	9	18638820
22	2	9	18681240
23	2	9	18723660
24	2	9	18766080
25	2	9	18808500
7	2	4	9811400
8	2	4	9763200
9	2	4	9711650
10	2	4	9660100
11	2	4	9582020
12	2	4	9503940
13	2	4	9425860
14	2	4	9347780
15	2	4	9269700
16	2	4	9239040
17	2	4	9208380
18	2	4	9177720
19	2	4	9147060
20	2	4	9116400
21	2	4	9107360
22	2	4	9098320
23	2	4	9089280
24	2	4	9080240
25	2	4	9071200
7	2	6	6935200
8	2	6	6905900
9	2	6	6933600
10	2	6	6961300
11	2	6	6966120
12	2	6	6970940
13	2	6	6975760
14	2	6	6980580
15	2	6	6985400
16	2	6	6991520
17	2	6	6997640
18	2	6	7003760
19	2	6	7009880
20	2	6	7016000
21	2	6	7008620
22	2	6	7001240
23	2	6	6993860
24	2	6	6986480
25	2	6	6979100
7	2	5	4350200
8	2	5	4431300
9	2	5	4517800
10	2	5	4604300
11	2	5	4671800
12	2	5	4739300
13	2	5	4806800
14	2	5	4874300
15	2	5	4941800
16	2	5	4980340
17	2	5	5018880
18	2	5	5057420
19	2	5	5095960
20	2	5	5134500
21	2	5	5162180
22	2	5	5189860
23	2	5	5217540
24	2	5	5245220
25	2	5	5272900
7	3	8	1115900
8	3	8	1119200
9	3	8	1098350
10	3	8	1077500
11	3	8	1076660
12	3	8	1075820
13	3	8	1074980
14	3	8	1074140
15	3	8	1073300
16	3	8	1077080
17	3	8	1080860
18	3	8	1084640
19	3	8	1088420
20	3	8	1092200
21	3	8	1096880
22	3	8	1101560
23	3	8	1106240
24	3	8	1110920
25	3	8	1115600
7	3	9	2090000
8	3	9	2093000
9	3	9	2097700
10	3	9	2102400
11	3	9	2132840
12	3	9	2163280
13	3	9	2193720
14	3	9	2224160
15	3	9	2254600
16	3	9	2272720
17	3	9	2290840
18	3	9	2308960
