7	1	8	20200
8	1	8	19000
9	1	8	17700
10	1	8	16400
11	1	8	16400
12	1	8	16400
13	1	8	16400
14	1	8	16400
15	1	8	16400
16	1	8	16960
17	1	8	17520
18	1	8	18080
19	1	8	18640
20	1	8	19200
21	1	8	20060
22	1	8	20920
23	1	8	21780
24	1	8	22640
25	1	8	23500
7	1	9	16212500
8	1	9	16196200
9	1	9	16264400
10	1	9	16332600
11	1	9	16482000
12	1	9	16631400
13	1	9	16780800
14	1	9	16930200
15	1	9	17079600
16	1	9	17181940
17	1	9	17284280
18	1	9	17386620
19	1	9	17488960
20	1	9	17591300
21	1	9	17656060
22	1	9	17720820
23	1	9	17785580
24	1	9	17850340
25	1	9	17915100
7	1	4	3012500
8	1	4	2893700
9	1	4	2919050
10	1	4	2944400
11	1	4	2854940
12	1	4	2765480
13	1	4	2676020
14	1	4	2586560
15	1	4	2497100
16	1	4	2797440
17	1	4	3097780
18	1	4	3398120
19	1	4	3698460
20	1	4	3998800
21	1	4	4273720
22	1	4	4548640
23	1	4	4823560
24	1	4	5098480
25	1	4	5373400
7	1	6	1579400
8	1	6	1507900
9	1	6	1583650
10	1	6	1659400
11	1	6	1795040
12	1	6	1930680
13	1	6	2066320
14	1	6	2201960
15	1	6	2337600
16	1	6	2515900
17	1	6	2694200
18	1	6	2872500
19	1	6	3050800
20	1	6	3229100
21	1	6	3326360
22	1	6	3423620
23	1	6	3520880
24	1	6	3618140
25	1	6	3715400
7	1	5	1050900
8	1	5	1084500
9	1	5	1125650
10	1	5	1166800
11	1	5	1196360
12	1	5	1225920
13	1	5	1255480
14	1	5	1285040
15	1	5	1314600
16	1	5	1326940
17	1	5	1339280
18	1	5	1351620
19	1	5	1363960
20	1	5	1376300
21	1	5	1385360
22	1	5	1394420
23	1	5	1403480
24	1	5	1412540
25	1	5	1421600
7	2	8	125000
8	2	8	120100
9	2	8	112750
10	2	8	105400
11	2	8	104640
12	2	8	103880
13	2	8	103120
14	2	8	102360
15	2	8	101600
16	2	8	102720
17	2	8	103840
18	2	8	104960
19	2	8	106080
20	2	8	107200
21	2	8	108640
22	2	8	110080
23	2	8	111520
24	2	8	112960
25	2	8	114400
7	2	9	17347800
8	2	9	17201000
9	2	9	17288200
10	2	9	17375400
11	2	9	17599360
