7	1	8	20200
8	1	8	18900
9	1	8	17850
10	1	8	16800
11	1	8	17340
12	1	8	17880
13	1	8	18420
14	1	8	18960
15	1	8	19500
16	1	8	20080
17	1	8	20660
18	1	8	21240
19	1	8	21820
20	1	8	22400
21	1	8	23520
22	1	8	24640
23	1	8	25760
24	1	8	26880
25	1	8	28000
7	1	9	16212500
8	1	9	16210000
9	1	9	16251100
10	1	9	16292200
11	1	9	16365740
12	1	9	16439280
13	1	9	16512820
14	1	9	16586360
15	1	9	16659900
16	1	9	16715480
17	1	9	16771060
18	1	9	16826640
19	1	9	16882220
20	1	9	16937800
21	1	9	16974340
22	1	9	17010880
23	1	9	17047420
24	1	9	17083960
25	1	9	17120500
7	1	4	3012500
8	1	4	3002200
9	1	4	3213800
10	1	4	3425400
11	1	4	3917960
12	1	4	4410520
13	1	4	4903080
14	1	4	5395640
15	1	4	5888200
16	1	4	6407940
17	1	4	6927680
18	1	4	7447420
19	1	4	7967160
20	1	4	8486900
21	1	4	8785880
22	1	4	9084860
23	1	4	9383840
24	1	4	9682820
25	1	4	9981800
7	1	6	1579400
8	1	6	1590900
9	1	6	1739450
10	1	6	1888000
11	1	6	2149640
12	1	6	2411280
13	1	6	2672920
14	1	6	2934560
15	1	6	3196200
16	1	6	3429320
17	1	6	3662440
18	1	6	3895560
19	1	6	4128680
20	1	6	4361800
21	1	6	4482320
22	1	6	4602840
23	1	6	4723360
24	1	6	4843880
25	1	6	4964400
7	1	5	1050900
8	1	5	1067500
9	1	5	1080900
10	1	5	1094300
11	1	5	1100320
12	1	5	1106340
13	1	5	1112360
14	1	5	1118380
15	1	5	1124400
16	1	5	1126960
17	1	5	1129520
18	1	5	1132080
19	1	5	1134640
20	1	5	1137200
21	1	5	1141040
22	1	5	1144880
23	1	5	1148720
24	1	5	1152560
25	1	5	1156400
7	2	8	125000
8	2	8	119100
9	2	8	113050
10	2	8	107000
11	2	8	109120
12	2	8	111240
13	2	8	113360
14	2	8	115480
15	2	8	117600
16	2	8	119580
17	2	8	121560
18	2	8	123540
19	2	8	125520
20	2	8	127500
21	2	8	129900
22	2	8	132300
23	2	8	134700
24	2	8	137100
25	2	8	139500
7	2	9	17347800
8	2	9	17241200
9	2	9	17283250
10	2	9	17325300
11	2	9	17406860
12	2	9	17488420
13	2	9	17569980
14	2	9	17651540
15	2	9	17733100
16	2	9	17775600
17	2	9	17818100
18	2	9	17860600
19	2	9	17903100
20	2	9	17945600
21	2	9	17966740
22	2	9	17987880
23	2	9	18009020
24	2	9	18030160
25	2	9	18051300
7	2	4	9811400
8	2	4	9766100
9	2	4	9732750
10	2	4	9699400
11	2	4	9671840
12	2	4	9644280
13	2	4	9616720
14	2	4	9589160
15	2	4	9561600
16	2	4	9550560
17	2	4	9539520
18	2	4	9528480
19	2	4	9517440
20	2	4	9506400
21	2	4	9503820
22	2	4	9501240
23	2	4	9498660
24	2	4	9496080
25	2	4	9493500
7	2	6	6935200
8	2	6	6944200
9	2	6	7017050
10	2	6	7089900
11	2	6	7157440
12	2	6	7224980
13	2	6	7292520
14	2	6	7360060
15	2	6	7427600
16	2	6	7481880
