id	value
101	0
201	0
301	0
401	0
501	0
102	0
202	0
302	0
402	0
502	0
103	137461
203	178063
303	117864
403	182296
503	61540
104	6142
204	3597
304	11454
404	10965
504	5795
105	108658
205	54842
305	72308
405	136863
505	69830
106	6158
206	6511
306	4304
406	8602
506	3406
107	4870
207	2420
307	26300
407	7938
507	6947
108	11105
208	11105
308	11105
408	11105
508	11105
109	3361
209	1655
309	13215
409	6029
509	2822
110	0
210	0
310	0
410	0
510	0
111	3874
211	1905
311	2590
411	2894
511	2701
