id	value
101	0
201	0
301	0
401	0
501	0
102	0
202	0
302	0
402	0
502	0
103	146423
203	209751
303	162458
403	220293
503	64394
104	2140
204	5282
304	10182
404	9052
504	4910
105	104309
205	55601
305	70123
405	145809
505	80465
106	4089
206	5798
306	3433
406	3287
506	5257
107	3956
207	7660
307	7746
407	10553
507	5336
108	11105
208	11105
308	11105
408	11105
508	11105
109	4008
209	2942
309	3426
409	10381
509	1906
110	0
210	0
310	0
410	0
510	0
111	3122
211	3434
311	2363
411	2105
511	2658
