id	value
101	0
201	0
301	0
401	0
501	0
102	0
202	0
302	0
402	0
502	0
103	117541
203	208567
303	159269
403	219161
503	73508
104	3256
204	11091
304	7051
404	7542
504	7653
105	98864
205	56487
305	72179
405	141211
505	47419
106	4595
206	4671
306	2938
406	5146
506	3799
107	4512
207	3893
307	17977
407	10225
507	5456
108	11105
208	11105
308	11105
408	11105
508	11105
109	5269
209	2702
309	8839
409	11198
509	3196
110	0
210	0
310	0
410	0
510	0
111	2776
211	2011
311	615
411	1591
511	3757
